name	len	score	pvalue
NODE_100_length_776_cov_2.167822	776	0.5538780689239502	0.109334136107923
NODE_101_length_774_cov_2.703755	774	0.704959511756897	0.06725432275301511
NODE_102_length_760_cov_2.208511	760	0.4861878752708435	0.1483659146926565
NODE_103_length_760_cov_1.510638	760	0.9952211380004883	0.00538109842141903
NODE_104_length_746_cov_1.468886	746	0.6284010410308838	0.08485578279930008
NODE_105_length_743_cov_1.417151	743	0.0411221981048584	0.521373873450112
NODE_106_length_732_cov_3.096012	732	0.9079324007034302	0.028382471918568554
NODE_107_length_731_cov_3.235207	731	0.8677452206611633	0.03569211085815349
NODE_108_length_730_cov_2.579259	730	0.7320312857627869	0.06156277634574498
NODE_109_length_730_cov_2.388148	730	0.9981503486633301	0.0031891474910158233
NODE_110_length_725_cov_30.667164	725	0.4632839560508728	0.16279704227737116
NODE_111_length_721_cov_1.728228	721	0.4910391867160797	0.14483809667162129
NODE_112_length_716_cov_2.420575	716	0.055907174944877625	0.48516434928220664
NODE_113_length_710_cov_2.825954	710	0.34172943234443665	0.22952454420591167
NODE_114_length_709_cov_3.550459	709	0.2543872892856598	0.27897044158874107
NODE_115_length_709_cov_2.209480	709	0.1167609840631485	0.390901051760146
NODE_116_length_709_cov_1.657492	709	0.02356570214033127	0.5829460573105797
NODE_117_length_707_cov_1.210123	707	0.0002378574718022719	0.8860844042220926
NODE_118_length_705_cov_3.869231	705	0.0482720211148262	0.5033208526971344
NODE_119_length_703_cov_1.393519	703	0.1388847827911377	0.3680313834691151
NODE_120_length_697_cov_2.859813	697	0.3662445843219757	0.21674913921240288
NODE_121_length_697_cov_2.314642	697	0.09534993767738342	0.41785358144085494
NODE_122_length_695_cov_1.664062	695	0.5147031545639038	0.12681329846281209
NODE_123_length_692_cov_3.304553	692	0.5432966351509094	0.11344522004176937
NODE_124_length_684_cov_2.600954	684	0.21821613609790802	0.30303486424956255
NODE_125_length_682_cov_1.373206	682	0.6095746755599976	0.0901898436471053
NODE_126_length_681_cov_6.177316	681	0.5375112295150757	0.11593821144330091
NODE_127_length_680_cov_2.585600	680	0.4375929832458496	0.17797136352518392
NODE_128_length_678_cov_1.499197	678	0.0417792983353138	0.5196617057705696
NODE_129_length_674_cov_1.087237	674	7.523255044361576e-05	0.9209110237257522
NODE_130_length_670_cov_3.634146	670	0.49188071489334106	0.14422660821464187
NODE_131_length_670_cov_2.331707	670	0.9958714246749878	0.004976575288340326
NODE_132_length_668_cov_2.236542	668	0.06939513981342316	0.45800485427759696
NODE_133_length_664_cov_2.226601	664	0.747853696346283	0.058495926546125045
NODE_134_length_664_cov_1.551724	664	0.3075697720050812	0.2478315678564037
